"MLinkID","Date.Time.AWST","AverageLanes","Volume","TravelTimeMinutes","VolumeQuality","TTQuality"
183,"2023-03-05T04:45",3.3,110,0.98,99,1
183,"2023-03-05T05:00",3.3,137,0.96,99,1
183,"2023-03-05T05:15",3.3,181,0.97,99,1
183,"2023-03-05T05:30",3.3,183,0.95,99,1
183,"2023-03-05T05:45",3.3,185,0.93,99,1
183,"2023-03-05T06:00",3.3,247,0.95,99,1
183,"2023-03-05T06:15",3.3,339,0.93,99,1
183,"2023-03-05T06:30",3.3,409,0.96,99,1
183,"2023-03-05T06:45",3.3,387,0.94,99,1
183,"2023-03-05T07:00",3.3,353,0.95,99,1
183,"2023-03-05T07:15",3.3,434,0.95,99,1
183,"2023-03-05T07:30",3.3,480,0.96,99,1
183,"2023-03-05T07:45",3.3,580,0.96,99,1
183,"2023-03-05T08:00",3.3,531,0.97,99,1
183,"2023-03-05T08:15",3.3,666,0.97,99,1
183,"2023-03-05T08:30",3.3,704,0.97,99,1
183,"2023-03-05T08:45",3.3,775,0.98,99,1
183,"2023-03-05T09:00",3.3,786,0.99,99,1
183,"2023-03-05T09:15",3.3,920,0.99,99,1
183,"2023-03-05T09:30",3.3,964,0.99,99,1
183,"2023-03-05T09:45",3.3,1034,0.99,99,1
183,"2023-03-05T10:00",3.3,1008,0.99,99,1
183,"2023-03-05T10:15",3.3,987,1,99,1
183,"2023-03-05T10:30",3.3,1016,1,99,1
183,"2023-03-05T10:45",3.3,1093,1,99,1
183,"2023-03-05T11:00",3.3,1072,1,99,1
183,"2023-03-05T11:15",3.3,996,1,99,1
183,"2023-03-05T11:30",3.3,1034,1,99,1
183,"2023-03-05T11:45",3.3,1096,1,99,1
183,"2023-03-05T12:00",3.3,1004,1,99,1
183,"2023-03-05T12:15",3.3,1053,0.99,99,1
183,"2023-03-05T12:30",3.3,1053,0.99,99,1
183,"2023-03-05T12:45",3.3,1025,1,99,1
183,"2023-03-05T13:00",3.3,905,0.98,99,1
183,"2023-03-05T13:15",3.3,936,0.98,99,1
183,"2023-03-05T13:30",3.3,998,0.99,99,1
183,"2023-03-05T13:45",3.3,965,0.99,99,1
183,"2023-03-05T14:00",3.3,937,0.99,99,1
